Nama Provinsi,Nama Kota,Tahun,Garis Kemiskinan,Indeks Kedalaman Kemiskinan,Indeks Keparahan Kemiskinan,Persentase Penduduk Miskin,Pengeluaran per Kapita
PAPUA,Lanny Jaya,2020,490508.0,13.87,6.51,38.13,4350.0
PAPUA,Mamberamo Tengah,2020,412574.0,9.11,2.84,36.41,4462.0
PAPUA,Yalimo,2020,347171.0,11.47,4.86,32.82,4647.0
PAPUA,Puncak,2020,664865.0,8.61,2.63,36.96,5378.0
PAPUA,Dogiyai,2020,512654.0,5.55,1.86,28.62,5373.0
PAPUA,Intan Jaya,2020,662465.0,8.0,2.17,40.71,5283.0
PAPUA,Deiyai,2020,608868.0,11.44,3.9,41.76,4632.0
PAPUA,Kota Jayapura,2020,1021759.0,1.98,0.55,11.16,14763.0
ACEH,Simeulue,2021,458896.0,2.37,0.5,18.98,7148.0
ACEH,Aceh Singkil,2021,487249.0,3.67,0.91,20.36,8776.0
ACEH,Aceh Selatan,2021,418689.0,1.69,0.4,13.18,8180.0
ACEH,Aceh Tenggara,2021,404725.0,2.51,0.71,13.41,8030.0
ACEH,Aceh Timur,2021,460422.0,2.31,0.54,14.45,8577.0
ACEH,Aceh Tengah,2021,505933.0,2.88,0.8,15.26,10780.0
ACEH,Aceh Barat,2021,533712.0,3.82,1.09,18.81,9593.0
ACEH,Aceh Besar,2021,489498.0,2.32,0.58,14.05,9644.0
ACEH,Pidie,2021,504452.0,3.04,0.84,19.59,9860.0
ACEH,Bireuen,2021,422685.0,2.07,0.4,13.25,8867.0
ACEH,Aceh Utara,2021,392412.0,2.17,0.43,17.43,8201.0
ACEH,Aceh Barat Daya,2021,406157.0,2.88,0.74,16.34,8428.0
ACEH,Gayo Lues,2021,438689.0,2.76,0.59,19.64,8856.0
ACEH,Aceh Tamiang,2021,479801.0,1.67,0.35,13.34,8367.0
ACEH,Nagan Raya,2021,508801.0,3.5,1.01,18.23,8292.0
ACEH,Aceh Jaya,2021,441706.0,2.06,0.5,13.23,9666.0
ACEH,Bener Meriah,2021,476074.0,4.62,1.51,19.16,11118.0
ACEH,Pidie Jaya,2021,495254.0,3.61,0.98,19.55,10290.0
ACEH,Kota Banda Aceh,2021,698617.0,1.12,0.36,7.61,16891.0
ACEH,Kota Sabang,2021,620373.0,2.8,0.82,15.32,11378.0
ACEH,Kota Langsa,2021,435438.0,1.53,0.33,10.96,12067.0
ACEH,Kota Lhokseumawe,2021,427045.0,1.87,0.54,11.16,11390.0
ACEH,Kota Subulussalam,2021,418643.0,2.29,0.48,17.65,7385.0
SUMATERA UTARA,Nias,2021,428739.0,2.21,0.43,16.82,6995.0
SUMATERA UTARA,Mandailing Natal,2021,423017.0,1.44,0.37,9.49,9771.0
SUMATERA UTARA,Tapanuli Selatan,2021,420431.0,1.53,0.4,8.8,11304.0
SUMATERA UTARA,Tapanuli Tengah,2021,429050.0,2.04,0.47,12.67,10138.0
SUMATERA UTARA,Tapanuli Utara,2021,437428.0,1.21,0.23,9.72,11710.0
SUMATERA UTARA,Toba Samosir,2021,435332.0,1.34,0.31,8.99,
SUMATERA UTARA,Labuhan Batu,2021,457021.0,1.32,0.29,8.74,11212.0
SUMATERA UTARA,Asahan,2021,377752.0,1.9,0.59,9.35,11030.0
SUMATERA UTARA,Simalungun,2021,416714.0,1.12,0.23,8.81,11376.0
SUMATERA UTARA,Dairi,2021,408893.0,1.24,0.28,8.31,10504.0
SUMATERA UTARA,Karo,2021,531519.0,1.23,0.29,8.79,12412.0
SUMATERA UTARA,Deli Serdang,2021,428123.0,0.56,0.13,4.01,12291.0
SUMATERA UTARA,Langkat,2021,432371.0,1.17,0.23,10.12,11142.0
SUMATERA UTARA,Nias Selatan,2021,329308.0,2.38,0.52,16.92,7041.0
SUMATERA UTARA,Humbang Hasundutan,2021,397237.0,1.25,0.26,9.65,8016.0
SUMATERA UTARA,Pakpak Bharat,2021,332644.0,1.05,0.2,9.35,8254.0
SUMATERA UTARA,Samosir,2021,370082.0,2.2,0.6,12.68,8504.0
SUMATERA UTARA,Serdang Bedagai,2021,448372.0,0.87,0.13,8.3,11017.0
SUMATERA UTARA,Batu Bara,2021,477564.0,1.99,0.51,12.38,10539.0
SUMATERA UTARA,Padang Lawas Utara,2021,401435.0,1.29,0.24,9.92,10055.0
SUMATERA UTARA,Padang Lawas,2021,388404.0,1.33,0.34,8.69,8921.0
SUMATERA UTARA,Labuhan Batu Selatan,2021,426574.0,1.22,0.26,8.53,11562.0
SUMATERA UTARA,Labuhan Batu Utara,2021,497922.0,1.07,0.22,10.02,11840.0
SUMATERA UTARA,Nias Utara,2021,455118.0,4.24,1.1,25.66,6155.0
SUMATERA UTARA,Nias Barat,2021,458533.0,3.32,0.76,26.42,5924.0
SUMATERA UTARA,Kota Sibolga,2021,485527.0,2.04,0.51,12.33,11540.0
SUMATERA UTARA,Kota Tanjung Balai,2021,482602.0,1.72,0.32,13.4,11225.0
SUMATERA UTARA,Kota Pematang Siantar,2021,583588.0,1.12,0.24,8.52,12436.0
SUMATERA UTARA,Kota Tebing Tinggi,2021,536531.0,1.37,0.28,10.3,12939.0
SUMATERA UTARA,Kota Medan,2021,577126.0,1.1,0.23,8.34,14999.0
SUMATERA UTARA,Kota Binjai,2021,466554.0,0.59,0.09,5.81,11063.0
SUMATERA UTARA,Kota Padangsidimpuan,2021,453777.0,1.17,0.28,7.53,10965.0
SUMATERA UTARA,Kota Gunungsitoli,2021,408190.0,2.66,0.68,16.45,8134.0
SUMATERA BARAT,Kepulauan Mentawai,2021,356403.0,2.43,0.63,14.84,6321.0
SUMATERA BARAT,Pesisir Selatan,2021,491573.0,0.87,0.15,7.92,9270.0
SUMATERA BARAT,Solok,2021,461030.0,0.91,0.15,8.01,10215.0
SUMATERA BARAT,Sijunjung,2021,455346.0,0.86,0.17,6.8,10389.0
SUMATERA BARAT,Tanah Datar,2021,441793.0,0.64,0.13,4.54,10616.0
SUMATERA BARAT,Padang Pariaman,2021,475342.0,0.81,0.16,7.22,11050.0
SUMATERA BARAT,Agam,2021,444711.0,0.98,0.23,6.85,9662.0
SUMATERA BARAT,Lima Puluh Kota,2021,475123.0,1.21,0.3,7.29,9668.0
SUMATERA BARAT,Pasaman,2021,408293.0,0.67,0.13,7.48,8440.0
SUMATERA BARAT,Solok Selatan,2021,438187.0,1.28,0.31,7.52,10367.0
SUMATERA BARAT,Dharmasraya,2021,503183.0,0.75,0.12,6.67,11324.0
SUMATERA BARAT,Pasaman Barat,2021,492467.0,1.24,0.29,7.51,9089.0
SUMATERA BARAT,Kota Padang,2021,602540.0,0.67,0.13,4.94,14540.0
SUMATERA BARAT,Kota Solok,2021,464977.0,0.28,0.05,3.12,12168.0
SUMATERA BARAT,Kota Sawah Lunto,2021,412757.0,0.33,0.06,2.38,10195.0
SUMATERA BARAT,Kota Padang Panjang,2021,516648.0,0.76,0.16,5.92,10754.0
SUMATERA BARAT,Kota Bukittinggi,2021,540457.0,0.8,0.19,5.14,13331.0
SUMATERA BARAT,Kota Payakumbuh,2021,543335.0,0.82,0.17,6.16,13317.0
SUMATERA BARAT,Kota Pariaman,2021,495386.0,0.36,0.08,4.38,12818.0
RIAU,Kuantan Singingi,2021,599163.0,1.14,0.23,8.97,10309.0
RIAU,Indragiri Hulu,2021,549563.0,0.81,0.15,6.18,10260.0
RIAU,Indragiri Hilir,2021,518283.0,0.9,0.21,6.18,9945.0
RIAU,Pelalawan,2021,618738.0,1.45,0.32,9.63,11672.0
RIAU,Siak,2021,489467.0,0.61,0.12,5.18,11807.0
RIAU,Kampar,2021,477603.0,0.99,0.21,7.82,10858.0
RIAU,Rokan Hulu,2021,551351.0,1.51,0.36,10.4,9406.0
RIAU,Bengkalis,2021,604925.0,0.73,0.13,6.64,11415.0
RIAU,Rokan Hilir,2021,437398.0,0.79,0.18,7.18,9417.0
RIAU,Kepulauan Meranti,2021,542599.0,4.46,1.22,25.68,7780.0
RIAU,Kota Pekanbaru,2021,613183.0,0.19,0.03,2.83,14360.0
RIAU,Kota Dumai,2021,509002.0,0.4,0.07,3.42,11818.0
JAMBI,Kerinci,2021,396168.0,0.81,0.15,7.71,10184.0
JAMBI,Merangin,2021,453696.0,1.25,0.25,9.11,10380.0
JAMBI,Sarolangun,2021,472866.0,1.13,0.21,8.87,11792.0
JAMBI,Batang Hari,2021,462468.0,1.27,0.24,10.05,10032.0
JAMBI,Muaro Jambi,2021,425294.0,0.47,0.09,4.53,8825.0
JAMBI,Tanjung Jabung Timur,2021,406772.0,2.07,0.61,11.39,9163.0
JAMBI,Tanjung Jabung Barat,2021,409631.0,1.96,0.53,10.75,9699.0
JAMBI,Tebo,2021,448461.0,0.99,0.22,6.68,10546.0
JAMBI,Bungo,2021,436020.0,0.92,0.18,6.23,11670.0
JAMBI,Kota Jambi,2021,563403.0,1.42,0.34,9.02,12240.0
JAMBI,Kota Sungai Penuh,2021,426380.0,0.43,0.11,3.41,10454.0
SUMATERA SELATAN,Ogan Komering Ulu,2021,481139.0,1.83,0.36,12.62,10040.0
SUMATERA SELATAN,Ogan Komering Ilir,2021,393240.0,3.52,1.16,14.68,10755.0
SUMATERA SELATAN,Muara Enim,2021,405782.0,1.66,0.32,12.32,10995.0
SUMATERA SELATAN,Lahat,2021,485142.0,3.14,0.81,16.46,9735.0
SUMATERA SELATAN,Musi Rawas,2021,493675.0,2.43,0.63,13.89,9550.0
SUMATERA SELATAN,Musi Banyuasin,2021,537774.0,3.1,0.83,15.84,10140.0
SUMATERA SELATAN,Banyu Asin,2021,445089.0,2.0,0.45,10.75,9860.0
SUMATERA SELATAN,Ogan Komering Ulu Selatan,2021,359859.0,1.28,0.24,11.12,8585.0
SUMATERA SELATAN,Ogan Komering Ulu Timur,2021,362446.0,1.3,0.23,10.6,11531.0
SUMATERA SELATAN,Ogan Ilir,2021,492537.0,2.55,0.59,13.82,10454.0
SUMATERA SELATAN,Empat Lawang,2021,360378.0,1.84,0.42,13.35,9400.0
SUMATERA SELATAN,Penukal Abab Lematang Ilir,2021,435379.0,1.84,0.47,12.91,8210.0
SUMATERA SELATAN,Musi Rawas Utara,2021,532273.0,3.02,0.73,20.11,9855.0
SUMATERA SELATAN,Kota Palembang,2021,567518.0,1.86,0.49,11.34,14704.0
SUMATERA SELATAN,Kota Prabumulih,2021,592210.0,1.2,0.18,12.2,12752.0
SUMATERA SELATAN,Kota Pagar Alam,2021,356287.0,1.03,0.2,9.4,8877.0
SUMATERA SELATAN,Kota Lubuklinggau,2021,516763.0,1.97,0.46,13.23,13267.0
BENGKULU,Bengkulu Selatan,2021,408904.0,3.28,0.82,18.16,9916.0
BENGKULU,Rejang Lebong,2021,487490.0,2.04,0.4,15.85,10323.0
BENGKULU,Bengkulu Utara,2021,398746.0,2.67,0.77,11.61,10410.0
BENGKULU,Kaur,2021,350794.0,4.09,1.28,18.62,8638.0
BENGKULU,Seluma,2021,414446.0,2.7,0.61,18.72,8256.0
BENGKULU,Mukomuko,2021,464473.0,1.88,0.48,11.93,10405.0
BENGKULU,Lebong,2021,440127.0,1.42,0.29,12.0,11317.0
BENGKULU,Kepahiang,2021,410569.0,1.62,0.36,14.83,9377.0
BENGKULU,Bengkulu Tengah,2021,447435.0,1.19,0.23,9.68,9471.0
BENGKULU,Kota Bengkulu,2021,740612.0,3.31,0.87,17.89,14108.0
LAMPUNG,Lampung Barat,2021,457478.0,2.69,0.8,12.82,9969.0
LAMPUNG,Tanggamus,2021,410510.0,1.26,0.23,11.81,9266.0
LAMPUNG,Lampung Selatan,2021,439421.0,2.37,0.6,14.19,9931.0
LAMPUNG,Lampung Timur,2021,411200.0,2.45,0.53,15.08,10026.0
LAMPUNG,Lampung Tengah,2021,450232.0,1.76,0.44,11.99,11259.0
LAMPUNG,Lampung Utara,2021,451876.0,3.3,0.82,19.63,8737.0
LAMPUNG,Way Kanan,2021,389088.0,2.12,0.55,13.09,9173.0
LAMPUNG,Tulangbawang,2021,456567.0,1.15,0.2,9.67,10735.0
LAMPUNG,Pesawaran,2021,420032.0,2.3,0.57,15.11,7934.0
LAMPUNG,Pringsewu,2021,475983.0,1.38,0.26,10.11,10302.0
LAMPUNG,Mesuji,2021,436653.0,0.83,0.15,7.54,7980.0
LAMPUNG,Tulang Bawang Barat,2021,447327.0,0.68,0.12,8.32,8422.0
LAMPUNG,Pesisir Barat,2021,460090.0,2.39,0.59,14.81,8533.0
LAMPUNG,Kota Bandar Lampung,2021,654576.0,1.52,0.39,9.11,12247.0
LAMPUNG,Kota Metro,2021,417861.0,1.27,0.28,8.93,11916.0
KEP. BANGKA BELITUNG,Bangka,2021,595429.0,0.39,0.06,4.81,12424.0
KEP. BANGKA BELITUNG,Belitung,2021,830484.0,0.51,0.06,7.15,13563.0
KEP. BANGKA BELITUNG,Bangka Barat,2021,599887.0,0.25,0.04,2.75,12269.0
KEP. BANGKA BELITUNG,Bangka Tengah,2021,735479.0,0.63,0.11,5.13,12945.0
KEP. BANGKA BELITUNG,Bangka Selatan,2021,581970.0,0.35,0.06,3.69,11768.0
KEP. BANGKA BELITUNG,Belitung Timur,2021,798017.0,1.15,0.29,7.2,11760.0
KEP. BANGKA BELITUNG,Kota Pangkal Pinang,2021,808839.0,0.57,0.13,4.76,15716.0
KEPULAUAN RIAU,Karimun,2021,422961.0,1.14,0.34,6.85,11879.0
KEPULAUAN RIAU,Bintan,2021,424426.0,0.65,0.11,6.42,14393.0
KEPULAUAN RIAU,Natuna,2021,420503.0,0.44,0.07,4.95,14711.0
KEPULAUAN RIAU,Lingga,2021,484088.0,2.98,0.9,13.93,11938.0
KEPULAUAN RIAU,Kepulauan Anambas,2021,429475.0,0.87,0.19,7.09,11950.0
KEPULAUAN RIAU,Kota Batam,2021,740109.0,0.89,0.25,5.05,18034.0
KEPULAUAN RIAU,Kota Tanjung Pinang,2021,719776.0,1.75,0.52,9.57,15439.0
DKI JAKARTA,Kepulauan Seribu,2021,670785.0,2.61,0.63,15.06,
DKI JAKARTA,Kota Jakarta Selatan,2021,792684.0,0.62,0.18,3.56,23888.0
DKI JAKARTA,Kota Jakarta Timur,2021,594849.0,0.56,0.13,4.28,17733.0
DKI JAKARTA,Kota Jakarta Pusat,2021,689379.0,0.53,0.11,4.94,17365.0
DKI JAKARTA,Kota Jakarta Barat,2021,570330.0,0.56,0.11,4.31,20801.0
DKI JAKARTA,Kota Jakarta Utara,2021,609310.0,0.72,0.12,7.24,18762.0
JAWA BARAT,Bogor,2021,418483.0,1.36,0.35,8.13,10410.0
JAWA BARAT,Sukabumi,2021,342094.0,1.04,0.23,7.7,8850.0
JAWA BARAT,Cianjur,2021,387631.0,1.83,0.46,11.18,8052.0
JAWA BARAT,Bandung,2021,378819.0,1.23,0.34,7.15,10307.0
JAWA BARAT,Garut,2021,320050.0,1.4,0.29,10.65,7961.0
JAWA BARAT,Tasikmalaya,2021,333909.0,1.57,0.35,11.15,7829.0
JAWA BARAT,Ciamis,2021,389676.0,0.88,0.15,7.97,9259.0
JAWA BARAT,Kuningan,2021,358069.0,2.02,0.46,13.1,9409.0
JAWA BARAT,Cirebon,2021,404635.0,1.94,0.47,12.3,10368.0
JAWA BARAT,Majalengka,2021,466813.0,2.44,0.77,12.33,9591.0
JAWA BARAT,Sumedang,2021,360054.0,1.72,0.46,10.71,10262.0
JAWA BARAT,Indramayu,2021,481754.0,2.46,0.66,13.04,9810.0
JAWA BARAT,Subang,2021,360691.0,1.93,0.5,10.03,10854.0
JAWA BARAT,Purwakarta,2021,387754.0,1.31,0.3,8.83,11669.0
JAWA BARAT,Karawang,2021,494201.0,1.27,0.29,8.95,11522.0
JAWA BARAT,Bekasi,2021,549875.0,0.91,0.26,5.21,11341.0
JAWA BARAT,Bandung Barat,2021,374470.0,1.62,0.32,11.3,8546.0
JAWA BARAT,Pangandaran,2021,394101.0,1.25,0.27,9.65,9065.0
JAWA BARAT,Kota Bogor,2021,571425.0,1.1,0.27,7.24,11716.0
JAWA BARAT,Kota Sukabumi,2021,567734.0,1.39,0.36,8.25,10942.0
JAWA BARAT,Kota Bandung,2021,515396.0,0.78,0.24,4.37,16996.0
JAWA BARAT,Kota Cirebon,2021,467248.0,2.22,0.68,10.03,11810.0
JAWA BARAT,Kota Bekasi,2021,692885.0,0.66,0.16,4.74,15903.0
JAWA BARAT,Kota Depok,2021,705084.0,0.34,0.07,2.58,15420.0
JAWA BARAT,Kota Cimahi,2021,522281.0,0.93,0.21,5.35,12019.0
JAWA BARAT,Kota Tasikmalaya,2021,480341.0,2.42,0.69,13.13,10213.0
JAWA BARAT,Kota Banjar,2021,357210.0,1.19,0.28,7.11,10476.0
JAWA TENGAH,Cilacap,2021,363367.0,1.48,0.3,11.67,10534.0
JAWA TENGAH,Banyumas,2021,417086.0,2.36,0.57,13.66,11546.0
JAWA TENGAH,Purbalingga,2021,384183.0,2.1,0.41,16.24,10032.0
JAWA TENGAH,Banjarnegara,2021,328679.0,2.97,0.79,16.23,9407.0
JAWA TENGAH,Kebumen,2021,390599.0,3.24,0.88,17.83,9028.0
JAWA TENGAH,Purworejo,2021,376127.0,1.36,0.28,12.4,10275.0
JAWA TENGAH,Wonosobo,2021,373474.0,2.75,0.65,17.67,10760.0
JAWA TENGAH,Magelang,2021,353608.0,1.63,0.35,11.91,9440.0
JAWA TENGAH,Boyolali,2021,361922.0,1.76,0.38,10.62,13031.0
JAWA TENGAH,Klaten,2021,436896.0,1.79,0.38,13.49,12017.0
JAWA TENGAH,Sukoharjo,2021,410273.0,0.91,0.21,8.23,11428.0
JAWA TENGAH,Wonogiri,2021,356728.0,1.58,0.34,11.55,9429.0
JAWA TENGAH,Karanganyar,2021,401542.0,1.61,0.37,10.68,11509.0
JAWA TENGAH,Sragen,2021,363349.0,2.39,0.6,13.83,12679.0
JAWA TENGAH,Grobogan,2021,404456.0,1.66,0.37,12.74,10294.0
JAWA TENGAH,Blora,2021,363649.0,1.82,0.4,12.39,9669.0
JAWA TENGAH,Rembang,2021,414977.0,2.77,0.68,15.8,10519.0
JAWA TENGAH,Pati,2021,458616.0,1.69,0.42,10.21,10506.0
JAWA TENGAH,Kudus,2021,450992.0,1.23,0.27,7.6,11272.0
JAWA TENGAH,Jepara,2021,419028.0,0.88,0.17,7.44,10536.0
JAWA TENGAH,Demak,2021,445176.0,2.32,0.62,12.92,10248.0
JAWA TENGAH,Semarang,2021,416395.0,0.95,0.18,7.82,12070.0
JAWA TENGAH,Temanggung,2021,336034.0,1.57,0.39,10.17,9408.0
JAWA TENGAH,Kendal,2021,407387.0,1.52,0.33,10.24,11608.0
JAWA TENGAH,Batang,2021,318330.0,1.76,0.48,9.68,9524.0
JAWA TENGAH,Pekalongan,2021,416779.0,1.75,0.39,10.57,10409.0
JAWA TENGAH,Pemalang,2021,401857.0,2.92,0.77,16.56,8573.0
JAWA TENGAH,Tegal,2021,404655.0,1.0,0.19,8.6,9700.0
JAWA TENGAH,Brebes,2021,445853.0,3.04,0.74,17.43,10152.0
JAWA TENGAH,Kota Magelang,2021,537783.0,0.85,0.15,7.75,12349.0
JAWA TENGAH,Kota Surakarta,2021,511216.0,1.83,0.54,9.4,14911.0
JAWA TENGAH,Kota Salatiga,2021,480903.0,0.8,0.19,5.14,15843.0
JAWA TENGAH,Kota Semarang,2021,543929.0,0.67,0.14,4.56,15425.0
JAWA TENGAH,Kota Pekalongan,2021,480415.0,1.51,0.41,7.59,12598.0
JAWA TENGAH,Kota Tegal,2021,523413.0,1.04,0.24,8.12,13143.0
D I YOGYAKARTA,Kulon Progo,2021,360202.0,3.01,0.75,18.38,10069.0
D I YOGYAKARTA,Bantul,2021,418265.0,2.24,0.54,14.04,15545.0
D I YOGYAKARTA,Gunung Kidul,2021,325907.0,2.98,0.76,17.69,9505.0
D I YOGYAKARTA,Sleman,2021,422933.0,1.26,0.32,8.64,16060.0
D I YOGYAKARTA,Kota Yogyakarta,2021,556674.0,1.07,0.21,7.69,18801.0
JAWA TIMUR,Pacitan,2021,309655.0,1.66,0.28,15.11,8887.0
JAWA TIMUR,Ponorogo,2021,341090.0,1.08,0.18,10.26,9851.0
JAWA TIMUR,Trenggalek,2021,358831.0,1.46,0.25,12.14,9743.0
JAWA TIMUR,Tulungagung,2021,374183.0,0.94,0.18,7.51,10807.0
JAWA TIMUR,Blitar,2021,335573.0,0.85,0.14,9.65,10757.0
JAWA TIMUR,Kediri,2021,335990.0,1.35,0.25,11.64,11127.0
JAWA TIMUR,Malang,2021,348695.0,1.41,0.3,10.5,10163.0
JAWA TIMUR,Lumajang,2021,334906.0,1.57,0.34,10.05,9203.0
JAWA TIMUR,Jember,2021,380397.0,1.58,0.4,10.41,9410.0
JAWA TIMUR,Banyuwangi,2021,387084.0,1.32,0.28,8.07,12217.0
JAWA TIMUR,Bondowoso,2021,423150.0,2.19,0.49,14.73,10690.0
JAWA TIMUR,Situbondo,2021,336040.0,2.08,0.49,12.63,9996.0
JAWA TIMUR,Probolinggo,2021,451395.0,3.26,0.81,18.91,10969.0
JAWA TIMUR,Pasuruan,2021,368686.0,1.17,0.24,9.7,10297.0
JAWA TIMUR,Sidoarjo,2021,502524.0,0.95,0.25,5.93,14578.0
JAWA TIMUR,Mojokerto,2021,417784.0,1.59,0.37,10.62,12844.0
JAWA TIMUR,Jombang,2021,421172.0,1.55,0.36,10.0,11394.0
JAWA TIMUR,Nganjuk,2021,446232.0,1.56,0.31,11.85,12172.0
JAWA TIMUR,Madiun,2021,380287.0,1.65,0.38,11.91,11658.0
JAWA TIMUR,Magetan,2021,371182.0,1.54,0.37,10.66,11833.0
JAWA TIMUR,Ngawi,2021,358663.0,2.23,0.47,15.57,11459.0
JAWA TIMUR,Bojonegoro,2021,380653.0,1.88,0.45,13.27,10221.0
JAWA TIMUR,Tuban,2021,388176.0,3.26,0.86,16.31,10380.0
JAWA TIMUR,Lamongan,2021,419309.0,2.7,0.73,13.86,11510.0
JAWA TIMUR,Gresik,2021,505499.0,2.15,0.61,12.42,13280.0
JAWA TIMUR,Bangkalan,2021,432046.0,3.51,0.86,21.57,8673.0
JAWA TIMUR,Sampang,2021,391032.0,3.66,0.8,23.76,8790.0
JAWA TIMUR,Pamekasan,2021,368259.0,1.9,0.4,15.3,8804.0
JAWA TIMUR,Sumenep,2021,400960.0,4.73,1.56,20.51,9000.0
JAWA TIMUR,Kota Kediri,2021,506936.0,1.03,0.21,7.75,12359.0
JAWA TIMUR,Kota Blitar,2021,481229.0,1.06,0.28,7.89,13816.0
JAWA TIMUR,Kota Malang,2021,570238.0,0.87,0.22,4.62,16663.0
JAWA TIMUR,Kota Probolinggo,2021,545955.0,0.9,0.17,7.44,12245.0
JAWA TIMUR,Kota Pasuruan,2021,461624.0,1.15,0.27,6.88,13354.0
JAWA TIMUR,Kota Mojokerto,2021,493452.0,0.84,0.17,6.39,13610.0
JAWA TIMUR,Kota Madiun,2021,514409.0,0.67,0.15,5.09,16095.0
JAWA TIMUR,Kota Surabaya,2021,611466.0,0.75,0.17,5.23,17862.0
JAWA TIMUR,Kota Batu,2021,522819.0,0.39,0.06,4.09,12887.0
BANTEN,Pandeglang,2021,390754.0,1.49,0.33,10.72,8635.0
BANTEN,Lebak,2021,358479.0,1.66,0.4,10.29,8724.0
BANTEN,Tangerang,2021,545065.0,1.21,0.29,7.12,12273.0
BANTEN,Serang,2021,362102.0,0.61,0.12,5.49,10713.0
BANTEN,Kota Tangerang,2021,655061.0,1.08,0.27,5.93,14575.0
BANTEN,Kota Cilegon,2021,540032.0,0.5,0.11,4.24,13041.0
BANTEN,Kota Serang,2021,431210.0,0.92,0.22,6.79,13281.0
BANTEN,Kota Tangerang Selatan,2021,665610.0,0.34,0.07,2.57,15751.0
BALI,Jembrana,2021,434839.0,0.63,0.12,5.06,11675.0
BALI,Tabanan,2021,488750.0,0.82,0.22,5.12,14326.0
BALI,Badung,2021,613993.0,0.43,0.1,2.62,17327.0
BALI,Gianyar,2021,407945.0,0.51,0.09,4.85,14391.0
BALI,Klungkung,2021,342043.0,0.82,0.25,5.64,11287.0
BALI,Bangli,2021,370732.0,0.56,0.11,5.09,11201.0
BALI,Karang Asem,2021,354123.0,0.64,0.08,6.78,
BALI,Buleleng,2021,461018.0,0.74,0.14,6.12,13362.0
BALI,Kota Denpasar,2021,662499.0,0.37,0.06,2.96,19598.0
NUSA TENGGARA BARAT,Lombok Barat,2021,466495.0,1.7,0.31,14.47,11334.0
NUSA TENGGARA BARAT,Lombok Tengah,2021,447200.0,1.69,0.35,13.44,9962.0
NUSA TENGGARA BARAT,Lombok Timur,2021,472304.0,2.88,0.88,15.38,9450.0
NUSA TENGGARA BARAT,Sumbawa,2021,376307.0,1.78,0.41,13.91,9167.0
NUSA TENGGARA BARAT,Dompu,2021,370120.0,1.33,0.25,12.6,8899.0
NUSA TENGGARA BARAT,Bima,2021,363228.0,1.32,0.26,14.88,8495.0
NUSA TENGGARA BARAT,Sumbawa Barat,2021,499013.0,2.68,0.67,13.54,11548.0
NUSA TENGGARA BARAT,Lombok Utara,2021,478906.0,5.69,1.66,27.04,9057.0
NUSA TENGGARA BARAT,Kota Mataram,2021,524762.0,0.93,0.19,8.65,14999.0
NUSA TENGGARA BARAT,Kota Bima,2021,399193.0,1.12,0.21,8.88,11135.0
NUSA TENGGARA TIMUR,Sumba Barat,2021,364361.0,6.77,2.16,28.39,7307.0
NUSA TENGGARA TIMUR,Sumba Timur,2021,375859.0,7.98,2.94,29.68,9354.0
NUSA TENGGARA TIMUR,Kupang,2021,386577.0,3.71,0.9,22.98,7476.0
NUSA TENGGARA TIMUR,Timor Tengah Selatan,2021,344239.0,5.08,1.28,26.64,6839.0
NUSA TENGGARA TIMUR,Timor Tengah Utara,2021,394818.0,3.77,0.93,22.62,6324.0
NUSA TENGGARA TIMUR,Belu,2021,379280.0,3.13,0.96,15.68,7431.0
NUSA TENGGARA TIMUR,Alor,2021,364939.0,3.31,0.65,21.09,6751.0
NUSA TENGGARA TIMUR,Lembata,2021,421901.0,5.64,1.65,26.21,7257.0
NUSA TENGGARA TIMUR,Flores Timur,2021,329340.0,1.32,0.23,11.14,7578.0
NUSA TENGGARA TIMUR,Sikka,2021,354234.0,1.26,0.21,13.35,8021.0
NUSA TENGGARA TIMUR,Ende,2021,428328.0,6.39,2.15,24.13,9027.0
NUSA TENGGARA TIMUR,Ngada,2021,396506.0,2.89,0.92,12.58,8819.0
NUSA TENGGARA TIMUR,Manggarai,2021,371531.0,4.83,1.6,20.48,7133.0
NUSA TENGGARA TIMUR,Rote Ndao,2021,341135.0,5.82,1.67,28.08,6503.0
NUSA TENGGARA TIMUR,Manggarai Barat,2021,370943.0,3.55,1.0,17.92,7410.0
NUSA TENGGARA TIMUR,Sumba Tengah,2021,311199.0,8.65,2.71,34.27,6061.0
NUSA TENGGARA TIMUR,Sumba Barat Daya,2021,390217.0,4.6,1.1,28.18,6355.0
NUSA TENGGARA TIMUR,Nagekeo,2021,386027.0,1.73,0.32,12.91,8254.0
NUSA TENGGARA TIMUR,Manggarai Timur,2021,373972.0,4.96,1.32,26.5,5780.0
NUSA TENGGARA TIMUR,Sabu Raijua,2021,438492.0,8.12,2.94,30.13,5256.0
NUSA TENGGARA TIMUR,Malaka,2021,378824.0,2.04,0.44,16.33,5861.0
NUSA TENGGARA TIMUR,Kota Kupang,2021,599880.0,0.9,0.17,9.17,13218.0
KALIMANTAN BARAT,Sambas,2021,451173.0,0.76,0.14,7.66,9828.0
KALIMANTAN BARAT,Bengkayang,2021,372793.0,0.8,0.14,6.48,9193.0
KALIMANTAN BARAT,Landak,2021,395486.0,1.29,0.26,10.99,7431.0
KALIMANTAN BARAT,Pontianak,2021,387948.0,0.52,0.11,5.18,
KALIMANTAN BARAT,Sanggau,2021,363714.0,0.62,0.16,4.55,8328.0
